"고유번호","녹지대ID","녹지대명","주소한글","녹지대분류","녹지대조성년도","녹지대면적","조경량","구명","구코드","생성일","사진파일명","경도","위도"
"1074","0","탄천2교녹지대"," ","도로변녹지","0","3500.00000000","0E-8","송파구","710",""," ","127.0766435","37.5043582"
"1075","0","강동대로 중앙분리대","성내동485-둔촌동337-9","중앙분리대","0","24286.00000000","0E-8","강동구","740",""," ","127.1301499","37.52327"
"1076","0","명일골 마을마당","명일동304-6","마을마당","0","261.00000000","0E-8","강동구","740",""," ","127.1439012","37.5541514"
"1077","0","능동로상징보행가로"," ","광장녹지","0","1245.00000000","0E-8","광진구","210",""," ","127.0781415","37.5549481"
"1056","0","장승배기녹지대","장승배기 교통섬","도로변녹지","0","160.00000000","0E-8","동작구","590",""," ","126.939674","37.5053123"
"1079","0","서초로중앙분리대","강남역~서초역","중앙분리대","0","5760.00000000","0E-8","서초구","650",""," ","127.0182793","37.4950912"
"1080","0","강남대로중앙분리대","양재사거리~매헌길입구","중앙분리대","0","7200.00000000","0E-8","서초구","650",""," ","127.0372594","37.4813829"
"1081","0","헌능로중앙분리대","염곡사거리~내곡동","중앙분리대","0","3750.00000000","0E-8","서초구","650",""," ","127.0478051","37.462317"
"1083","0","국회앞노변분리대"," ","노변분리대","0","11064.00000000","0E-8","영등포구","560",""," ","126.918325","37.5271283"
"1084","0"," "," "," ","0","0E-8","0E-8","송파구","710",""," ","127.1293796","37.5116388"
"1085","0","푸른거리(홍대입구-성모병"," ","도로변녹지","0","667.00000000","0E-8","마포구","440",""," ","126.91375","37.5629625"
"1191","0","유원아파트앞녹지대","성산2동유원A앞(하천변)","도로변녹지","0","6617.00000000","0E-8","마포구","440",""," ","126.916424","37.5668557"
"1208","0","면목천길 녹지대","상봉2동~면목5동","도로변녹지","0","10273.00000000","15500.00000000","중랑구","260",""," ","127.084491","37.5891739"
"1214","0","내곡ic녹지대","내곡동 헌릉로","광장녹지","0","41813.00000000","0E-8","서초구","650",""," ","127.0758255","37.4598481"
"1215","0","용두동사거리녹지대","용두동","광장녹지","0","131.00000000","529.00000000","동대문구","230",""," ","127.0306473","37.5775884"
"1217","0","구청앞 교통섬 녹지","구청정문앞","광장녹지","0","120.00000000","0E-8","강동구","740",""," ","127.1231115","37.5296975"
"1218","0","양화대교I.C"," ","광장녹지","0","52297.00000000","0E-8","마포구","440",""," ","126.9088562","37.546377"
"1219","0","자투리녹지(응암동)","응암1동105-15","자투리녹지","0","25.00000000","232.00000000","은평구","380",""," ","126.9216735","37.5976534"
"1220","0","상도동마을마당","상도2동 27-44","간이휴게소","0","140.00000000","0E-8","동작구","590",""," ","126.9435314","37.5050659"
"1222","0","군자교녹지대","장안동 467","광장녹지","0","3550.00000000","2850.00000000","동대문구","230",""," ","127.0705856","37.5610815"
"1224","0","서초로중앙분리대","강남역~서초역","중앙분리대","0","5760.00000000","0E-8","서초구","650",""," ","127.0173922","37.4948175"
"1225","0","테헤란로분리대"," ","분리녹지대","0","8253.00000000","0E-8","강남구","680",""," ","127.0540885","37.5060828"
"1227","0","남부순환로변 수림대","신월동 631","수림대","0","21368.00000000","0E-8","양천구","470",""," ","126.8395705","37.5163145"
"1150","0","목동신시가지 입구","목동 136-19외2","일반녹지","0","1018.00000000","0E-8","양천구","470",""," ","126.8827423","37.5441458"
"1151","0","등촌로입구","목동 606-5","일반녹지","0","633.00000000","0E-8","양천구","470",""," ","126.8646543","37.5509816"
"1152","0","경인지하차도","목동 919-1","분리녹지","0","445.00000000","0E-8","양천구","470",""," ","126.8739296","37.5310357"
"1153","0","남부순환로변 수림대","신월동","수림대","0","21368.00000000","0E-8","양천구","470",""," ","126.8372121","37.5223707"
"1154","0","위례성길 분리대"," "," ","0","0E-8","0E-8","송파구","710",""," ","127.1328498","37.509828"
"1155","0","정릉1동 소공원","정릉1동 966-240","간이휴게소","0","95.00000000","3.00000000","성북구","290",""," ","127.0187509","37.6020274"
"1156","0","진관외동녹지대","진관사길","도로변녹지","0","186.00000000","1441.00000000","은평구","380",""," ","126.9302066","37.6336488"
"1157","0","우이천변도로녹지","번동427일대(한천로)","도로변녹지","0","2710.00000000","861.00000000","강북구","300",""," ","127.0371736","37.6358375"
"1158","0","신월복개천","신월동 894","일반녹지","0","6036.00000000","0E-8","양천구","470",""," ","126.8491231","37.5225996"
"1159","0","남부순환로변 수림대","신월동 631","수림대","0","21368.00000000","0E-8","양천구","470",""," ","126.8391125","37.5181969"
"1160","0","탄천제방수림대"," ","수림대","0","72000.00000000","0E-8","송파구","710",""," ","127.0714939","37.5062823"
"1161","0","영동대로분리대"," ","분리녹지대","0","8971.00000000","0E-8","강남구","680",""," ","127.0549563","37.5239092"
"1141","0","정릉3동 쉼터","정릉3동 685-16","간이휴게소","0","214.00000000","482.00000000","성북구","290",""," ","126.99873","37.6059416"
"879","0","청담동수림대","청담동147-외4필지","수림대","0","24699.00000000","0E-8","강남구","680",""," ","127.0491661","37.5286805"
"899","0","장한동로터리녹지대","장한동","광장녹지","0","862.00000000","869.00000000","동대문구","230",""," ","127.0712363","37.5722459"
"900","0","LG아파트앞 녹지","길동220-1앞","광장녹지","0","0E-8","0E-8","강동구","740",""," ","127.1486687","37.5368134"
"902","0","테헤란로분리대"," ","분리녹지대","0","8253.00000000","0E-8","강남구","680",""," ","127.0515661","37.5053081"
"880","0","올림픽로 분리대"," ","중앙분리대","0","28907.00000000","0E-8","송파구","710",""," ","127.0795462","37.5120555"
"885","0","용두동녹지대"," ","광장녹지","0","462.00000000","999.00000000","동대문구","230",""," ","127.0406976","37.5731371"
"889","0","전농동로터리녹지대","전농동 전농로터리","광장녹지","0","398.00000000","1541.00000000","동대문구","230",""," ","127.0581049","37.5777374"
"893","0","왕십리(소월시비)","왕십리1동 275","도로변녹지","0","236.00000000","0E-8","성동구","200",""," ","127.0350418","37.5610947"
"896","0","구로I.C녹지대"," ","도로변녹지","0","13330.00000000","0E-8","구로구","530",""," ","126.8774537","37.4874685"
"903","0","오류I.C녹지대"," ","도로변녹지","0","34500.00000000","0E-8","구로구","530",""," ","126.84799","37.4978829"
"904","0","개화ic녹지대"," ","광장녹지","0","16800.00000000","0E-8","강서구","500",""," ","126.7977936","37.5830524"
"1123","0","위례성길 분리대"," "," ","0","0E-8","0E-8","송파구","710",""," ","127.1382584","37.5076111"
"1124","0","탄천제방수림대"," ","수림대","0","72000.00000000","0E-8","송파구","710",""," ","127.1040286","37.4938031"
"1125","0","탄천제방수림대"," ","수림대","0","72000.00000000","0E-8","송파구","710",""," ","127.1106721","37.4875185"
"1126","0","영동대로분리대"," ","분리녹지대","0","8971.00000000","0E-8","강남구","680",""," ","127.0642299","37.5069298"
"1128","0","면목천길 녹지대","상봉2동~면목5동","도로변녹지","0","10273.00000000","15500.00000000","중랑구","260",""," ","127.0858827","37.5910752"
"1129","0","묵동 마을마당","묵1동 35-23","도로변녹지","0","231.00000000","2500.00000000","중랑구","260",""," ","127.0837223","37.6171441"
"1131","0","서소문별관녹지대","중구 태평로 1가 31"," ","0","2805.00000000","1212.00000000","중구","140",""," ","126.9744322","37.5642354"
"1133","0","쥐똥나무 수벽"," "," ","0","0E-8","0E-8","송파구","710",""," ","127.070281","37.5141055"
"1134","0","올림픽로 수림대"," "," ","0","0E-8","0E-8","송파구","710",""," ","127.0960443","37.519835"
"1135","0","탄천제방수림대"," ","수림대","0","72000.00000000","0E-8","송파구","710",""," ","127.1006236","37.4957546"
"1137","0","망우리고개녹지대","망우로","도로변녹지","0","8000.00000000","549.00000000","중랑구","260",""," ","127.1114582","37.6007384"
"1138","0","올림픽로 수림대"," "," ","0","0E-8","0E-8","송파구","710",""," ","127.1161451","37.5388022"
"1122","0","위례성길 분리대"," "," ","0","0E-8","0E-8","송파구","710",""," ","127.1297383","37.511106"
"1139","0","위례성길 분리대"," "," ","0","0E-8","0E-8","송파구","710",""," ","127.1369104","37.5081618"
"1395","0","봉천동1000-3"," ","간이휴게소","0","146.00000000","0E-8","관악구","620",""," ","126.9594667","37.491882"
"1396","0","강변로변망원동"," ","수벽","0","400.00000000","0E-8","마포구","440",""," ","126.9006462","37.5522705"
"1397","0","능동로걷고 싶은 거리"," ","도로변녹지","0","1516.00000000","0E-8","광진구","210",""," ","127.0683711","37.534804"
"1376","0","탄천제방수림대"," ","수림대","0","72000.00000000","0E-8","송파구","710",""," ","127.0830723","37.5013927"
"1380","0","방아다리길 삼각녹지","둔촌동116-11","광장녹지","0","657.00000000","0E-8","강동구","740",""," ","127.1463099","37.5237342"
"1385","0","동호터널입구녹지대","신당동 동호터널입구","광장녹지","0","2310.00000000","3498.00000000","중구","140",""," ","127.0131201","37.5518083"
"1390","0","상일초등학교앞 녹지","상일동359-3","광장녹지","0","400.00000000","0E-8","강동구","740",""," ","127.1719428","37.5464782"
"1393","0","성산대교I.C"," ","광장녹지","0","35544.00000000","0E-8","마포구","440",""," ","126.8941226","37.5575908"
"1399","0","올림픽로 수변"," ","수벽","0","2840.00000000","0E-8","송파구","710",""," ","127.1105506","37.5170409"
"1401","0","서울교앞녹지대"," "," ","0","250.00000000","0E-8","영등포구","560",""," ","126.9167845","37.5217355"
"1403","0","방화로변녹지대"," ","도로변녹지","0","2100.00000000","0E-8","강서구","500",""," ","126.8162494","37.5644212"
"1404","0","시흥I.C 녹지","독산동 141번지 8호외 4필","광장녹지","1980","16450.00000000","0E-8","금천구","540",""," ","126.898375","37.4778064"
"1406","0","만리재길녹지","2003.하반기 완공예정"," ","0","0E-8","0E-8","마포구","440",""," ","126.9566501","37.5463433"
"1407","0","독막길걷고싶은거리","2003.하반기 완공예정"," ","0","0E-8","0E-8","마포구","440",""," ","126.9462613","37.541848"
"1408","0","훈련원로가로분리대","장충동훈련원로","노변분리대","0","456.00000000","1624.00000000","중구","140",""," ","127.0036592","37.5594733"
"1410","0","강변로녹지대(수림대포함)","신촌R로타리예식장앞","수림대","0","56200.00000000","0E-8","마포구","440",""," ","126.9303125","37.5433126"
"1411","0","합정동R쉼터","합정동374번지앞","간이휴게소","0","200.00000000","0E-8","마포구","440",""," ","126.9130002","37.5485215"
"1412","0","유원아파트앞녹지대","성산2동유원A앞(하천변)","노로변녹지","0","6617.00000000","0E-8","마포구","440",""," ","126.9133282","37.5665544"
"1414","0","둔촌동 로타리 녹지","둔촌동522외 7필지","광장녹지","0","2830.00000000","0E-8","강동구","740",""," ","127.1334391","37.5219983"
"1394","0","강동대로 중앙분리대","성내동485-둔촌동337-9","중앙분리대","0","24286.00000000","0E-8","강동구","740",""," ","127.1297907","37.5234286"
"1402","0","삼일고가녹지대","주자동 삼일고가입구R","광장녹지","0","4630.00000000","0E-8","중구","140",""," ","126.9884519","37.5608379"
"1416","0","공덕로타리녹지대"," ","광장녹지","0","1429.00000000","0E-8","마포구","440",""," ","126.9521049","37.5438039"
"1419","0","서초로중앙분리대","강남역~서초역","중앙분리대","0","5760.00000000","0E-8","서초구","650",""," ","127.0203396","37.4957258"
"1420","0","테헤란로분리대"," ","분리녹지대","0","8253.00000000","0E-8","강남구","680",""," ","127.0441441","37.5030305"
"1421","0","테헤란로분리대"," ","분리녹지대","0","8253.00000000","0E-8","강남구","680",""," ","127.0609134","37.5081745"
"1400","0","도시구조물벽면녹화","아차성길","기타","0","84.00000000","0E-8","광진구","210",""," ","127.0994981","37.5468505"
"1405","0","전농동 마을마당","전농3동 150-62","간이휴게소","0","132.00000000","159.00000000","동대문구","230",""," ","127.0543901","37.582937"
"1409","0","1호터널입구 녹지대","예장동1호터널 입구","광장녹지","0","3284.00000000","0E-8","중구","140",""," ","126.9927963","37.5570287"
"1413","0","개일초등학교앞","개포동647일부","가로녹지대","0","568.00000000","0E-8","강남구","680",""," ","127.0573084","37.4860746"
"1398","0","수서ic녹지대","수서동","가로녹지대","0","33128.00000000","0E-8","강남구","680",""," ","127.0969561","37.4918118"
"1418","0","헌릉로변녹지대","양재동 염곡사거리~내곡동","도로변녹지","0","1420.00000000","0E-8","서초구","650",""," ","127.052755","37.4604017"
"1423","0","올림픽로 분리대"," ","중앙분리대","0","28907.00000000","0E-8","송파구","710",""," ","127.0811221","37.5117922"
"1424","0","백제고분로 분리대"," ","중앙분리대","0","14022.00000000","0E-8","송파구","710",""," ","127.0773053","37.5167358"
"1425","0","올림픽대로분리대"," ","노변분리대","0","434.00000000","0E-8","송파구","710",""," ","127.113888","37.5191563"
"1427","0","남부순환로분리대"," ","중앙분리대","0","14920.00000000","0E-8","송파구","710",""," ","127.1064067","37.4950381"
"1429","0","중랑교변 녹지대","휘경2동 9번 8필지","광장녹지","0","2990.00000000","8836.00000000","동대문구","230",""," ","127.069421","37.5912189"
"1430","0","위례성길 분리대"," "," ","0","0E-8","0E-8","송파구","710",""," ","127.1211982","37.5145103"
"1347","0","금호3가동 마을마당","금호3가 1331-1,4","휴게소","0","265.00000000","0E-8","성동구","200",""," ","127.017096","37.5487581"
"1348","0","서울역 앞 분리대","동자동","중앙분리대","0","420.00000000","774.00000000","중구","140",""," ","126.9727858","37.5550611"
"1349","0","세종로녹지대","종로구 세종로"," ","0","5101.00000000","26876.00000000","종로구","110",""," ","126.9773935","37.5708921"
"1350","0","테헤란로분리대"," ","분리녹지대","0","8253.00000000","0E-8","강남구","680",""," ","127.0335324","37.4997761"
"1351","0","을지로입구녹지대","을지로1가R","광장녹지","0","1487.00000000","3316.00000000","중구","140",""," ","126.9823965","37.5658509"
"1352","0","증산로"," ","수림대","0","15000.00000000","77869.00000000","은평구","380",""," ","126.9156696","37.5981874"
"1353","0","공항로변수벽"," ","수벽","0","2644.00000000","0E-8","강서구","500",""," ","126.8216715","37.5604009"
"1354","0","올림픽대로녹지대"," ","도로변녹지","0","104000.00000000","0E-8","송파구","710",""," ","127.107777","37.5276408"
"1356","0","동부간선도로변","수서동","가로녹지대","0","4232.00000000","0E-8","강남구","680",""," ","127.0901545","37.4963246"
"1357","0","올림픽로 분리대"," ","중앙분리대","0","28907.00000000","0E-8","송파구","710",""," ","127.0996022","37.5133871"
"1359","0","능동로걷고 싶은 거리"," ","도로변녹지","0","1516.00000000","0E-8","광진구","210",""," ","127.0668787","37.5321891"
"1360","0","남부순환로"," ","중앙분리","0","10363.00000000","0E-8","관악구","620",""," ","126.9544437","37.4806479"
"1362","0","노들길수림대"," ","하천변조경","0","19940.00000000","0E-8","영등포구","560",""," ","126.9175296","37.5177866"
"1363","0","광문고앞 녹지","고덕동302","광장녹지","0","136.00000000","0E-8","강동구","740",""," ","127.1571671","37.560273"
"1355","0","화랑로변녹지"," ","도로변녹지","0","4714.00000000","4258.00000000","노원구","350",""," ","127.0884042","37.6219194"
"1358","0","훈련원로가로분리대","장충동훈련원로","노변분리대","0","456.00000000","1624.00000000","중구","140",""," ","127.0027232","37.560029"
"1361","0","영등포ic"," ","도로변녹지","0","16145.00000000","0E-8","영등포구","560",""," ","126.9136873","37.5191139"
"1364","0","고덕천 간이휴게소","하일동535-1","간이휴게소","0","627.00000000","0E-8","강동구","740",""," ","127.1714871","37.5569331"
"1365","0","낙성대"," ","중앙분리대","0","0E-8","0E-8","관악구","620",""," ","126.9580235","37.4693012"
"1366","0","옥수2동 마을마당","옥수2동 367-9","휴게소","0","638.00000000","0E-8","성동구","200",""," ","127.0169495","37.5411273"
"1367","0","구의현대(아)전면"," ","광장녹지","0","850.00000000","0E-8","광진구","210",""," ","127.0948368","37.5363858"
"1368","0","능동로상징보행가로"," ","광장녹지","0","1245.00000000","0E-8","광진구","210",""," ","127.0764033","37.5514706"
"1370","0","도시구조물벽면녹화","중곡동길","기타","0","32.00000000","0E-8","광진구","210",""," ","127.0844519","37.5664608"
"1371","0","봉천6동마을마당"," ","간이휴게소","0","330.00000000","0E-8","관악구","620",""," ","126.9624866","37.4804676"
"1372","0","양화대교I.C"," ","광장녹지","0","52297.00000000","0E-8","마포구","440",""," ","126.9074047","37.5472856"
"1374","0","상암택지1광장녹지","상암1170일대","광장녹지","0","4377.00000000","0E-8","마포구","440",""," ","126.8996886","37.5743431"
"1375","0","제기역녹지대","용두동 203-2","광장녹지","0","446.00000000","191.00000000","동대문구","230",""," ","127.0326591","37.5782868"
"1283","0","도로절개지 녹화"," ","기타","0","1600.00000000","0E-8","광진구","210",""," ","127.1112058","37.5531534"
"1292","0","한남대교입체교차로 녹지대","잠원동한남IC 녹지대","광장녹지","0","10010.00000000","0E-8","서초구","650",""," ","127.0174961","37.520107"
"1296","0","인수마을마당","수유530-68","휴게소","2000","229.00000000","155.00000000","강북구","300",""," ","127.0090698","37.6422428"
"1300","0","독막길걷고싶은거리","2003.하반기 완공예정"," ","0","0E-8","0E-8","마포구","440",""," ","126.9472022","37.542661"
"1301","0","군자교 동측","용답동","도로변녹지","0","160.00000000","0E-8","성동구","200",""," ","127.0733056","37.5593636"
"1302","0","시계 녹지대","도봉동364 외 1필지","도로변녹지","1987","1875.00000000","6205.00000000","도봉구","320",""," ","127.0456453","37.6899832"
"1303","0","번1동녹지","번263-363","도로변녹지","0","334.00000000","6208.00000000","강북구","300",""," ","127.0445251","37.6283504"
"1304","0","동작대로"," ","중앙분리","0","11715.00000000","0E-8","관악구","620",""," ","126.9828523","37.4723138"
"1306","0","헌능로중앙분리대","염곡사거리~내곡동","중앙분리대","0","3750.00000000","0E-8","서초구","650",""," ","127.0738714","37.4580898"
"1308","0","광장동 로타리"," ","광장녹지","0","260.00000000","0E-8","광진구","210",""," ","127.1047122","37.5452245"
"1309","0","봉천복개로"," ","노변분리","0","9489.00000000","0E-8","관악구","620",""," ","126.9483204","37.4827488"
"1305","0","봉천복개로"," ","노변분리","0","9489.00000000","0E-8","관악구","620",""," ","126.936764","37.4857075"
"1307","0","올림픽로 분리대"," ","중앙분리대","0","28907.00000000","0E-8","송파구","710",""," ","127.0987792","37.5129012"
"1311","0","동부간선도로"," ","수림대","0","2750.00000000","0E-8","광진구","210",""," ","127.0777043","37.5674442"
"1312","0","신림동626-50"," ","간이휴게소","0","228.00000000","0E-8","관악구","620",""," ","126.9232977","37.4724336"
"1313","0","양화대교I.C"," ","광장녹지","0","52297.00000000","0E-8","마포구","440",""," ","126.9059597","37.548489"
"1315","0","성산대교I.C"," ","광장녹지","0","35544.00000000","0E-8","마포구","440",""," ","126.8948676","37.5594677"
"1316","0","푸른거리(아현초등-마포교)"," ","도로변녹지","0","1418.00000000","0E-8","마포구","440",""," ","126.9560464","37.551752"
"1317","0","신수동 쉼터"," ","간이휴게소","0","600.00000000","0E-8","마포구","440",""," ","126.9355256","37.5496798"
"1318","0","양화로푸른거리"," ","도로변녹지","0","892.00000000","0E-8","마포구","440",""," ","126.9235693","37.5565175"
"1319","0","양화로푸른거리"," ","도로변녹지","0","892.00000000","0E-8","마포구","440",""," ","126.9231354","37.5565595"
"1321","0","남부순환도로 분리대"," ","노변분리대","0","2022.00000000","0E-8","송파구","710",""," ","127.1100083","37.4958473"
"1228","0","위례성길 분리대"," "," ","0","0E-8","0E-8","송파구","710",""," ","127.1144964","37.5168937"
"1229","0","외국인묘지공원입구"," ","수벽","0","200.00000000","0E-8","마포구","440",""," ","126.9124674","37.5476418"
"1230","0","반포대교남단","잠원동","광장녹지","0","900.00000000","0E-8","서초구","650",""," ","126.9990893","37.5097824"
"1209","0","양재역녹지대","양재동사거리","광장녹지","0","1641.00000000","0E-8","서초구","650",""," ","127.0334199","37.4847982"
"1213","0","성산ic","양화동1-114일대","광장녹지","0","8340.00000000","0E-8","영등포구","560",""," ","126.8871727","37.5467367"
"1216","0","능동로걷고 싶은 거리"," ","도로변녹지","0","1516.00000000","0E-8","광진구","210",""," ","127.0689466","37.5360327"
"1221","0","군자교동쪽","능동92-11","광장녹지","0","1040.00000000","0E-8","광진구","210",""," ","127.0742096","37.5594939"
"1223","0","성수1가1동 주민쉼터","성수1가1동 208","휴게소","0","271.00000000","0E-8","성동구","200",""," ","127.0482159","37.5378903"
"1231","0","성내천 제방"," ","하천변조경","0","27900.00000000","0E-8","송파구","710",""," ","127.1107875","37.5246057"
"1233","0","한남대교입체교차로 녹지대","잠원동한남IC 녹지대","광장녹지","0","10010.00000000","0E-8","서초구","650",""," ","127.0169263","37.5218847"
"1234","0","수서ic녹지대","수서동","가로녹지대","0","33128.00000000","0E-8","강남구","680",""," ","127.0984463","37.4909157"
"1235","0","합정로변 푸른거리","2003.하반기 완공예정"," ","0","0E-8","0E-8","마포구","440",""," ","126.905634","37.5607746"
"1237","0","강동대로 중앙분리대","성내동485-둔촌동337-9","중앙분리대","0","24286.00000000","0E-8","강동구","740",""," ","127.1410918","37.5184358"
"1238","0","석관마을마당","석관동 281-1외 3필","간이휴게소","0","970.00000000","3855.00000000","성북구","290",""," ","127.0615663","37.6102145"
"1239","0","도산대로분리대"," ","분리녹지대","0","363.00000000","0E-8","강남구","680",""," ","127.0216428","37.5170014"
"1240","0","합정로변 푸른거리","2003.하반기 완공예정"," ","0","0E-8","0E-8","마포구","440",""," ","126.9078142","37.5583637"
"1242","0","남산3호터널","용산동455번지","수벽","0","600.00000000","0E-8","용산구","170",""," ","126.9886918","37.5444232"
"1243","0","망우리고개녹지대","망우로","도로변녹지","0","8000.00000000","549.00000000","중랑구","260",""," ","127.1145062","37.6015455"
"1244","0","성북천","안감내길","하천변 조경","0","8723.00000000","51802.00000000","성북구","290",""," ","127.0207673","37.5866631"
"1246","0","증산로p턴 녹지대","증산로","도로변녹지","0","56.00000000","900.00000000","은평구","380",""," ","126.9022747","37.5779775"
"1247","0","통일로"," ","노변분리대","0","1524.00000000","15109.00000000","은평구","380",""," ","126.9145861","37.6433788"
"1249","0","푸른거리(홍대입구-성모병"," ","도로변녹지","0","667.00000000","0E-8","마포구","440",""," ","126.9131902","37.5638799"
"1250","0","푸른거리(성모병원-마포구"," ","도로변녹지","0","213.00000000","0E-8","마포구","440",""," ","126.9085138","37.5642665"
"1252","0","삼일고가녹지대","주자동 삼일고가입구R","광장녹지","0","4630.00000000","0E-8","중구","140",""," ","126.9883825","37.5607268"
"1253","0","신월 I.C","신월동 839","일반녹지","0","36230.00000000","0E-8","양천구","470",""," ","126.8346049","37.5265432"
"1232","0","성내천둔치공원(오금동)"," ","하천변조경","0","26390.00000000","0E-8","송파구","710",""," ","127.1433652","37.4993441"
"1236","0","헌릉로변녹지대","양재동 염곡사거리~내곡동","도로변녹지","0","1420.00000000","0E-8","서초구","650",""," ","127.0735688","37.4577749"
"1241","0","합정로변 푸른거리","2003.하반기 완공예정"," ","0","0E-8","0E-8","마포구","440",""," ","126.9097289","37.5562541"
"1245","0","삼선2동 소공원","삼선3가 29-175","간이휴게소","0","80.00000000","498.00000000","성북구","290",""," ","127.011569","37.5874638"
"1251","0","한남대교북단","한남동 448일대","도로변녹지","0","600.00000000","0E-8","용산구","170",""," ","127.0092378","37.5318444"
"1254","0","장한동로터리녹지대","장한동","광장녹지","0","862.00000000","869.00000000","동대문구","230",""," ","127.072016","37.5722014"
"1255","0","시청사주변녹지","중구 태평로 1가 31"," ","0","710.00000000","3171.00000000","중구","140",""," ","126.9775554","37.5662299"
"1256","0","월곡3동 교통섬","월곡3동","도로변녹지","0","171.00000000","1100.00000000","성북구","290",""," ","127.037679","37.6128846"
"1257","0","면목천길 녹지대","상봉2동~면목5동","도로변녹지","0","10273.00000000","15500.00000000","중랑구","260",""," ","127.0837068","37.5871135"
"1258","0","고려대역","종암사거리","도로변녹지","0","356.00000000","2513.00000000","성북구","290",""," ","127.0362643","37.5898204"
"1259","0","청파녹지대","중림동 서소문공원앞","광장녹지","0","488.00000000","903.00000000","중구","140",""," ","126.9691311","37.5591539"
"1260","0","푸른거리(홍대입구-성모병"," ","도로변녹지","0","667.00000000","0E-8","마포구","440",""," ","126.9167594","37.5596327"
"1261","0","독산지역(안천)녹지","독산동 1094번지 6필지","완충녹지","1990","24938.00000000","0E-8","금천구","540",""," ","126.8907427","37.4548349"
"1263","0","공항로중앙분리대"," ","중앙분리대","0","5466.00000000","0E-8","강서구","500",""," ","126.8598156","37.5532424"
"1112","0","서소문별관녹지대","중구 태평로 1가 31"," ","0","2805.00000000","1212.00000000","중구","140",""," ","126.9742669","37.5641425"
"1113","0","신월복개천","신월동 894","일반녹지","0","6036.00000000","0E-8","양천구","470",""," ","126.8468612","37.5222432"
"1114","0","목동교통광장","목동 812-6","일반녹지","0","1100.00000000","0E-8","양천구","470",""," ","126.8643307","37.5295908"
"1115","0","가로공원","신월동 263","분리녹지","0","9179.00000000","0E-8","양천구","470",""," ","126.8249125","37.5354023"
"1117","0","성내제2유수지변간이휴게소"," ","휴게소","0","10500.00000000","0E-8","송파구","710",""," ","127.1205701","37.5270763"
"1118","0","올림픽로 분리대"," ","중앙분리대","0","0E-8","0E-8","송파구","710",""," ","127.0847771","37.5116519"
"1119","0","올림픽로 분리대"," ","중앙분리대","0","0E-8","0E-8","송파구","710",""," ","127.1037283","37.5144602"
"1120","0","올림픽로 분리대"," ","중앙분리대","0","0E-8","0E-8","송파구","710",""," ","127.1102785","37.5166947"
"1121","0","위례성길 분리대"," "," ","0","0E-8","0E-8","송파구","710",""," ","127.1237375","37.5135484"
"1264","0","성산ic","양화동1-114","광장녹지","0","8340.00000000","0E-8","영등포구","560",""," ","126.8872158","37.5464878"
"1268","0","구청사녹지","연희3동 168-6","건물조경(구청사)","1999","320.00000000","2795.00000000","서대문구","410",""," ","126.93663","37.5791982"
"1272","0","을지로4가녹지대","을지로4가R","광장녹지","0","1300.00000000","3052.00000000","중구","140",""," ","126.9984532","37.5664266"
"1104","0","미아5동자투리녹지","미아동1261외3개소","도로변녹지","0","190.00000000","655.00000000","강북구","300",""," ","127.0254189","37.6159573"
"1106","0","제방시설","양양천변의 일부인듯"," ","0","0E-8","0E-8","양천구","470",""," ","126.8798809","37.520483"
"1111","0","서소문별관녹지대","중구 태평로 1가 31"," ","0","2805.00000000","1212.00000000","중구","140",""," ","126.9753472","37.5642311"
"1275","0","광장동워커힐앞 입구"," ","광장녹지","0","400.00000000","0E-8","광진구","210",""," ","127.1099213","37.5520372"
"1278","0","가로공원","신월동263","분리녹지","0","9179.00000000","0E-8","양천구","470",""," ","126.8305498","37.5362096"
"1279","0","연희2동 200-131번지일대","연희동 200-131","기타","1999","4219.00000000","1863.00000000","서대문구","410",""," ","126.9313495","37.5731902"
"1281","0","살구마을마당","응암동54-2","휴게소","0","307.00000000","1202.00000000","은평구","380",""," ","126.9321427","37.5993093"
"1284","0","유원아파트앞녹지대","성산2동유원A앞(하천변)","도로변녹지","0","560.00000000","0E-8","마포구","440",""," ","126.9157444","37.5664465"
"1285","0","중량천변경관 수림"," ","수림대","0","77200.00000000","303764.00000000","노원구","350",""," ","127.0536534","37.6568034"
"1286","0","상일동 삼각녹지","상일동359-3","광장녹지","0","207.00000000","0E-8","강동구","740",""," ","127.1733021","37.5471845"
"1288","0","봉천복개로"," ","노변분리","0","9489.00000000","0E-8","관악구","620",""," ","126.9426792","37.4830625"
"1289","0","양화교앞","양평2동","하천변조경","0","18000.00000000","0E-8","영등포구","560",""," ","126.8804026","37.5500039"
"1290","0","중량천변경관 수림"," ","수림대","0","77200.00000000","303764.00000000","노원구","350",""," ","127.0714515","37.6208615"
"1291","0","아현초등학교앞녹지대"," ","도로변녹지","0","182.00000000","0E-8","마포구","440",""," ","126.9567784","37.5547452"
"1293","0","대한도시가스앞","대치동18-13일부","가로녹지대","0","1522.00000000","0E-8","강남구","680",""," ","127.0786594","37.4992843"
"1294","0","양화ic","양평2동184-4일대","광장녹지","0","35815.00000000","0E-8","영등포구","560",""," ","126.8984175","37.5381525"
"1295","0","올림픽로 분리대"," ","중앙분리대","0","28907.00000000","0E-8","송파구","710",""," ","127.0803147","37.5118256"
"1298","0","봉천복개로"," ","노변분리","0","9489.00000000","0E-8","관악구","620",""," ","126.9442531","37.4829056"
